LCNS_NO,INDUTY_CD_NM,BSSH_NM,PRSDNT_NM,SITE_ADDR,HACCP_APPN_DT,HACCP_APPN_NO,PRDLST_NM,CLSBIZ_DVS_CD_NM,CLSBIZ_DT,ASGN_CANCL_DT,CRTFC_ENDDT,CRTFC_RETN_DT,sido,sigungu,haccp_designation_date
20260870149,식품제조가공업,동방제유(주) 2공장,,경상북도 영천시,20260908,2026-4-0206,들기름,정상,,20290907,20290907,,경상북도,경상북도 영천시,2026-09-08
19980443014,식품제조가공업,씨제이제일제당(주),,충청북도 진천군,20260908,2017-6-9262,즉석조리식품,정상,,20290907,20290907,,충청북도,충청북도 진천군,2026-09-08
20160366368,식품제조가공업,(주)아람들식품,,경기도 화성시 만세구,20260908,2017-3-9330,향신료조제품,정상,,20290907,20290907,,경기도,경기도 화성시,2026-09-08
20250757117,휴게음식점,사조푸디스트(주)덕유산상행휴게소점(투썸플레이스),,전북특별자치도 무주군,20260908,2026-5-0328,식품접객업(휴게음식점),정상,,20290907,20290907,,전북특별자치도,전북특별자치도 무주군,2026-09-08
20240543432,식품제조가공업,(주)베이코,,경기도 파주시,20260908,2026-1-0447,떡류,정상,,20290907,20290907,,경기도,경기도 파주시,2026-09-08
20160494264,식품제조가공업,진블루베리 농산물 가공전문,,전북특별자치도 완주군,20260908,2020-5-0557,음료베이스,정상,,20290907,20290907,,전북특별자치도,전북특별자치도 완주군,2026-09-08
20200046414,식품제조가공업,세계로 달고나,,서울특별시 중랑구,20260908,2020-1-0739,캔디류,정상,,20290907,20290907,,서울특별시,서울특별시 중랑구,2026-09-08
20150506324,식품제조가공업,돌산버섯영농조합법인,,전남광주통합특별시 여수시,20260908,2023-5-0468,곡류가공품,정상,,20290907,20290907,,전남광주통합특별시,전남광주통합특별시 여수시,2026-09-08
20260692333,식품제조가공업,주식회사 아이디푸드랩,,충청북도 음성군,20260908,2026-6-0406,캔디류,정상,,20290907,20290907,,충청북도,충청북도 음성군,2026-09-08
19980443014,식품제조가공업,씨제이제일제당(주),,충청북도 진천군,20260908,2017-6-9326,기타가공품,정상,,20290907,20290907,,충청북도,충청북도 진천군,2026-09-08
20200560085,식품제조가공업,행복예감곶감 영농조합법인,,경상북도 상주시,20260908,2020-4-0298,과ㆍ채가공품,정상,,20290907,20290907,,경상북도,경상북도 상주시,2026-09-08
19980443014,식품제조가공업,씨제이제일제당(주),,충청북도 진천군,20260908,2017-6-9583,소스,정상,,20290907,20290907,,충청북도,충청북도 진천군,2026-09-08
20260870149,식품제조가공업,동방제유(주) 2공장,,경상북도 영천시,20260908,2026-4-0205,참기름,정상,,20290907,20290907,,경상북도,경상북도 영천시,2026-09-08
20230704026,식품제조가공업,진희홍삼,,전북특별자치도 진안군,20260908,2023-5-0469,인삼ㆍ홍삼음료,정상,,20290907,20290907,,전북특별자치도,전북특별자치도 진안군,2026-09-08
20130199274,식품제조가공업,(주)지엔인터내셔널,,인천광역시 검단구,20260908,2020-3-0881,커피,정상,,20290907,20290907,,인천광역시,인천광역시 검단구,2026-09-08
20250763167,식품제조가공업,주식회사 지티지푸드,,전북특별자치도 순창군,20260908,2026-5-0329,즉석조리식품,정상,,20290907,20290907,,전북특별자치도,전북특별자치도 순창군,2026-09-08
20260474344,식품제조가공업,동림산업 주식회사,,경기도 안산시 단원구,20260908,2026-3-0564,인삼ㆍ홍삼음료,정상,,20290907,20290907,,경기도,경기도 안산시,2026-09-08
20070568039,식품제조가공업,대가야,,경상북도 고령군,20260907,2023-4-0254,떡류,정상,,20290906,20290906,,경상북도,경상북도 고령군,2026-09-07
20000497004,식품제조가공업,장수홍삼,,전북특별자치도 장수군,20260907,2020-5-0550,액상차,정상,,20290906,20290906,,전북특별자치도,전북특별자치도 장수군,2026-09-07
20260878382,식품제조가공업,동원바이오 주식회사,,경상북도 경산시,20260907,2026-4-0201,고형차,정상,,20290906,20290906,,경상북도,경상북도 경산시,2026-09-07
20260878382,식품제조가공업,동원바이오 주식회사,,경상북도 경산시,20260907,2026-4-0203,기타가공품,정상,,20290906,20290906,,경상북도,경상북도 경산시,2026-09-07
20130016056,식품제조가공업(주류),대선주조(주)기장공장,,부산광역시 기장군,20260907,2017-2-9161,리큐르,정상,,20290906,20290906,,부산광역시,부산광역시 기장군,2026-09-07
20130016056,식품제조가공업(주류),대선주조(주)기장공장,,부산광역시 기장군,20260907,2017-2-9160,소주,정상,,20290906,20290906,,부산광역시,부산광역시 기장군,2026-09-07
20260517184,식품제조가공업,뚱순네김치,,경기도 시흥시,20260907,2026-3-0561,김치(배추김치),정상,,20290906,20290906,,경기도,경기도 시흥시,2026-09-07
20160368822,식품제조가공업,(주)티프리 제1공장,,경기도 광주시,20260907,2017-3-9325,소스,정상,,20290906,20290906,,경기도,경기도 광주시,2026-09-07
20210371322,식품제조가공업,주식회사 디알푸드 솔루션,,경기도 파주시,20260907,2026-1-0445,기타 수산물가공품,정상,,20290906,20290906,,경기도,경기도 파주시,2026-09-07
19730231014,식품제조가공업,오형제과,,대전광역시 동구,20260907,2020-6-0598,과자,정상,,20290906,20290906,,대전광역시,대전광역시 동구,2026-09-07
20200211991,식품제조가공업,육라운드,,인천광역시 서해구,20260907,2020-3-0875,기타 수산물가공품 중 냉동연체류,정상,,20290906,20290906,,인천광역시,인천광역시 서해구,2026-09-07
20070568039,식품제조가공업,대가야,,경상북도 고령군,20260907,2023-4-0253,빵류,정상,,20290906,20290906,,경상북도,경상북도 고령군,2026-09-07
20150490288,식품제조가공업,해아람영농조합법인,,전북특별자치도 정읍시,20260907,2020-5-0553,떡류,정상,,20290906,20290906,,전북특별자치도,전북특별자치도 정읍시,2026-09-07
20260878382,식품제조가공업,동원바이오 주식회사,,경상북도 경산시,20260907,2026-4-0202,효소식품,정상,,20290906,20290906,,경상북도,경상북도 경산시,2026-09-07
20260558998,식품제조가공업,(주)황금세상,,경기도 김포시,20260907,2026-3-0562,기타 수산물가공품 중 냉동어류,정상,,20290906,20290906,,경기도,경기도 김포시,2026-09-07
20200211991,식품제조가공업,육라운드,,인천광역시 서해구,20260907,2020-3-0874,기타 수산물가공품 중 냉동어류,정상,,20290906,20290906,,인천광역시,인천광역시 서해구,2026-09-07
19970144521,식품제조가공업,(주)범우물산,,부산광역시 사하구,20260907,2026-2-0355,기타 수산물가공품 중 냉동조미가공품,정상,,20290906,20290906,,부산광역시,부산광역시 사하구,2026-09-07
20260517184,식품제조가공업,뚱순네김치,,경기도 시흥시,20260907,2026-3-0560,김치(기타김치),정상,,20290906,20290906,,경기도,경기도 시흥시,2026-09-07
19980607029,식품제조가공업,한국클로렐라,,경상남도 김해시,20260907,2020-2-0351,기타엿,정상,,20290906,20290906,,경상남도,경상남도 김해시,2026-09-07
20130016056,식품제조가공업(주류),대선주조(주)기장공장,,부산광역시 기장군,20260907,2022-2-0555,과실주,정상,,20290906,20290906,,부산광역시,부산광역시 기장군,2026-09-07
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2023-2-0353,레토르트식품,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20230634643,식품제조가공업,주식회사한산오앤에프,,충청남도 천안시 동남구,20260906,2024-6-0563,채종유(유채유 또는 카놀라유),정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20230634643,식품제조가공업,주식회사한산오앤에프,,충청남도 천안시 동남구,20260906,2024-6-0562,옥수수기름(옥배유),정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20230634643,식품제조가공업,주식회사한산오앤에프,,충청남도 천안시 동남구,20260906,2023-6-0453,콩기름(대두유),정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20190202430,식품제조가공업,(주)샛별푸드,,인천광역시 검단구,20260906,2023-3-0704,즉석조리식품,정상,,20290905,20290905,,인천광역시,인천광역시 검단구,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2021-2-0651,즉석조리식품,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2018-2-9115,올리고당가공품,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20020402016,식품제조가공업,씨에스푸드 주식회사,,강원특별자치도 인제군,20260906,2023-3-0702,두부,폐업,20220429,20290905,20290905,,강원특별자치도,강원특별자치도 인제군,2026-09-06
20230661158,식품제조가공업,오케이뻥,,충청남도 금산군,20260906,2023-6-0456,과자,정상,,20290905,20290905,,충청남도,충청남도 금산군,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2017-2-9159,소스,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20130236754,식품제조가공업,우명동참기름마을 영농조합법인,,대전광역시 서구,20260906,2017-6-9257,참기름,정상,,20290905,20290905,,대전광역시,대전광역시 서구,2026-09-06
20230634643,식품제조가공업,주식회사한산오앤에프,,충청남도 천안시 동남구,20260906,2024-6-0564,해바라기유,정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20230648131,식품제조가공업,(주)파란해,,충청남도 보령시,20260906,2023-6-0460,기타 수산물가공품,정상,,20290905,20290905,,충청남도,충청남도 보령시,2026-09-06
20170449016,식품제조가공업,주식회사빅쭌식품,,충청남도 천안시 서북구,20260906,2017-6-9260,김치(기타김치),정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20020402016,식품제조가공업,씨에스푸드 주식회사,,경기도 광주시,20260906,2023-3-0702,두부,정상,,20290905,20290905,,경기도,경기도 광주시,2026-09-06
20190202430,식품제조가공업,(주)샛별푸드,,인천광역시 남동구,20260906,2023-3-0704,즉석조리식품,폐업,20220512,20290905,20290905,,인천광역시,인천광역시 남동구,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2021-2-0017,올리고당,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20070495016,식품제조가공업,참살이안골식품,,전북특별자치도 진안군,20260906,2023-5-0462,과자,정상,,20290905,20290905,,전북특별자치도,전북특별자치도 진안군,2026-09-06
20230634643,식품제조가공업,주식회사한산오앤에프,,충청남도 천안시 동남구,20260906,2023-6-0454,혼합식용유,정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20070495016,식품제조가공업,참살이안골식품,,전북특별자치도 진안군,20260906,2023-5-0463,청국장,정상,,20290905,20290905,,전북특별자치도,전북특별자치도 진안군,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2018-2-9116,당류가공품,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2018-2-9117,기타가공품,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20170449016,식품제조가공업,주식회사빅쭌식품,,충청남도 천안시 서북구,20260906,2017-6-9259,김치(배추김치),정상,,20290905,20290905,,충청남도,충청남도 천안시,2026-09-06
20220313869,식품제조가공업,다정식품,,대전광역시 서구,20260906,2023-6-0451,빵류,정상,,20290905,20290905,,대전광역시,대전광역시 서구,2026-09-06
20090360004,식품제조가공업,(주)햇빛,,경기도 안성시,20260906,2023-3-0703,들기름,정상,,20290905,20290905,,경기도,경기도 안성시,2026-09-06
19920255036,식품제조가공업,(주)오뚜기 삼남공장,,울산광역시 울주군,20260906,2021-2-0018,물엿,정상,,20290905,20290905,,울산광역시,울산광역시 울주군,2026-09-06
20130236754,식품제조가공업,우명동참기름마을 영농조합법인,,대전광역시 서구,20260906,2017-6-9258,들기름,정상,,20290905,20290905,,대전광역시,대전광역시 서구,2026-09-06
20200150555,식품제조가공업,스탠다드커피,,부산광역시 기장군,20260905,2023-2-0337,커피,정상,,20290904,20290904,,부산광역시,부산광역시 기장군,2026-09-05
20150144488,식품제조가공업,어울림,,부산광역시 사하구,20260905,2017-2-9158,기타 수산물가공품 중 냉동연체류,정상,,20290904,20290904,,부산광역시,부산광역시 사하구,2026-09-05
20140332468,식품제조가공업,주식회사삼진씨앤에프,,경기도 남양주시,20260905,2017-1-9163,과자,정상,,20290904,20290904,,경기도,경기도 남양주시,2026-09-05
19810606006,식품제조가공업,서강유업(주),,경상남도 사천시,20260905,2017-2-9171,소스,정상,,20290904,20290904,,경상남도,경상남도 사천시,2026-09-05
20230712059,식품제조가공업,서순창농업협동조합,,전북특별자치도 순창군,20260905,2023-5-0457,절임식품,정상,,20290904,20290904,,전북특별자치도,전북특별자치도 순창군,2026-09-05
